id,name,categories,stars,latitude,longitude,full_address,price,reservation,hours_Monday_open,hours_Monday_close,hours_Tuesday_open,hours_Tuesday_close,hours_Wednesday_open,hours_Wednesday_close,hours_Thursday_open,hours_Thursday_close,hours_Friday_open,hours_Friday_close,hours_Saturday_open,hours_Saturday_close,hours_Sunday_open,hours_Sunday_close,parking,wifi,alpha_rating,rid,text
0FmWly56nUTg60-b5k0gTQ,Bluebird Kitchen,Breakfast & Brunch|American (New)|Restaurants,4.0,40.4404781,-80.0017838,"221 Forbes Ave
Downtown
Pittsburgh, PA 15222",2,No,07:00,15:00,07:00,15:00,07:00,15:00,07:00,15:00,07:00,15:00,,,,,No,Yes,5,7f2sjVUYFcJAPPQ5iHlBGA,"Very impressed! I feel like I'm a pretty tough judge on deli/sandwich shops.  I think it's really easy to make a boring sandwich, salad or side.  They can just end up being bland and not creative at all.  That is NOT the case with this place (look at my rhyming!).  

First thing's first.  Everything on the menu looked awesome!  From the sammies to the salads to the sides, it was really hard to decide.  I'm a sucker for roast beef and horsy dressing, so I went with the Roast Beef sandwich.  It definitely held it's own with a nice amount of meat, lettuce, tomato and horsy dressing (I love me some sauce!) on a delish ciabatta bread.  

I also sampled the bean salad and pasta salad.  I LOVED the bean salad!  It was super tasty and had great flavor.  The pasta salad was bland.  I wouldn't get that again.  Only loser in the meal though... so I still left a very happy lady.

The bakery part of the deli looked incredible!  I could have gobbled it all up.  I, of course, had to get something!  So I tried the homemade s'more.  It was ooey gooey goodness!  I had my eye on a couple other items I'll certainly be back for, promise!

Although the line was long, it moved along fast and was able to zip in and out in no time.  This is such a great spot for a quick lunch, if I worked downtown I might be tempted to go in every day!  Another new establishment we're lucky to have in the Burgh!"
NjWAVjMxUwOqnpOOQL71QA,La Gourmandine Bakery & Pastry Shop,Bakeries|Food|French|Restaurants,4.5,40.47313,-79.958894,"4605 Butler St
Lawrenceville
Pittsburgh, PA 15201",1,No,,,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,09:00,14:30,09:00,14:30,No,Yes,5,b6cWwY6YUTq_-QfU9hduzA,"As a smart man once said: ""Once it hits your lips it tastes so good!""

That sums up everything about La Gourmandine Bakery!  The delicacies in the case looked scrumptious, it's hard to choose one... so I choose two!  I bought the Délice de Pistache and Paris-Brest.  The Délice de Pistache is Choux dough covered with pistachio mousseline and topped with dark chocolate.  I had planned on only taking a bite.  That did not happen.  In fact, as soon as I took the first bite I was floating away towards the pearly gates of heaven!  It was just divine!  The Choux dough was light and almond tasting, the pistachio mousseline was fluffy and distinctly tasted of pistachio (I hate when fillings don't taste like what they should) and the chocolate just topped off my dessert decent!  

The Paris-Brest is Choux dough filled with hazelnut cream.  It actually looks almost like a doughnut.  It was the same heavenly taste!  They're actually very similar but different shapes.  The hazlenut again was distinct and the Choux dough was light with a slight crisp to it.  I would say my fave had to be the Délice de Pistache though.  But both were fantasmic!

I also grabbd a sandwich, which was very good as well... But I didn't want to mention that first because I was too excited about th desserts!  I had the Le Campagnard, which is a French baguette with mayonnaise, turkey, lettuce, tomatoes, and Swiss cheese.  The baguette was incredible, and I don't normally even like them.  Too hard to chew.  Even though it was a baguette, you could tell it was freshly baked that day, so it didn't have that stale taste a baguette from say, Panera, would have.  I'm glad they offer lunch, because it's a chance to grab a quick sammich and bring home dessert for later... or stuff your face with it then!"
Cy9XgM3ZG2jZ1ganvolb6Q,Umi,Japanese|Restaurants,4.0,40.4571033,-79.9296345,"5847 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232",4,Yes,,,17:00,21:30,17:00,21:30,17:00,21:30,17:00,22:30,17:00,22:30,,,No,Yes,5,0X-Yot10Q0Q5BFMdbak0fg,"I can't believe I haven't reviewed this yet because it was simply incredible!

Seriously folks, if you're looking for a nice night on the tahn, look no further!  And my words of advice: DO THE OMAKASE TASTING MENU!  There's really nothing more to tell you other than you will find it incredible, I guarantee!  

The Omakase tasting menu is either a seven course or eleven course dinner with dessert.  It's indulgent and worth every penny (at $85 and $130 respectively).  The plates served to you are small, but honestly not as small as I thought they'd be and the desserts, seriously, massive!  

We had the salmon tartare, sawara seared with hot sesame oil, fluke sashimi, black cod with miso, tuna shashimi rock shrimp tempura and an array of sashimi (toro, snapper, salmon, tuna and saward).  Honestly everything was fantastic and fresh, just like fish should be.   

Like I said, the desserts were all amazing and most of the choices were very rich.  I really enjoyed the chocolate maki and the inventive house made ice creams.  

The overall experience blew me away.  From the service, to the food to the atmosphere it's a perfect 5 star place and if you live here and haven't been, don't wait any longer!"
nVyL22lcEZoUNoAMgfKOyQ,Café Raymond,Cafes|Restaurants,4.5,40.4517538,-79.9830149,"2103 Penn Ave
Strip District
Pittsburgh, PA 15222",1,No,,,11:00,14:30,11:00,14:30,11:00,14:30,11:00,14:30,08:30,14:30,09:30,13:00,No,No,5,jHh2g_BHKc9w6SuQfZ3XGQ,"Sandwiches are a hard sell for me.  They've really got to impress me.  Even, let's say, razzle dazzle me.  Anyone can slap together two slices of bread, some cheese and meat.  But can it always taste good?  I'm afraid not.  

I'd passed Cafe Raymond a million times and never gone in.  It's just a small unassuming deli in the midst of the bustling Strip District.  But recently I kept saying to myself: ""self, you must go in there next time.""  That next time turned into today... And I was not sorry!

I'm a big fan of tomato and mozzarella salads, but I'm always hasty to order it when tomatoes aren't in season.  So I had to ask today, and the server assured me they were nice and fresh.  So I was super excited to order the caprese type salad.  All I said at the counter was ""tomato and mozz"" and I instead received a sandwich.  I'm not one to complain (too much at least), so I scooped it up and plopped down to mangia.

Good thing I screwed my order up because that ciabatta bread was life changing.  As soon as I bit in I knew it was freshly made.  I was confirmed by the nice worker, who said the owner Raymond freshly bakes all the breads except for the rye.  I'd eat those freshly baked loaves of bread to oompa loompa status if I worked there!  

Thankfully the tomatoes were fresh as promised, with the same fresh mozzarella and a delish grain mustard.  I can only imagine how scrumptious the other sammie choices are.  I can say confidently I will never be able to walk past Cafe Raymond again without devouring something inside... Maybe the whole bread tray..."
gigNV0IN6uy8DAsLFHurPQ,The Greek Gourmet,Greek|Restaurants,4.5,40.432671,-79.923474,"2130 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217",1,No,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,16:00,No,No,5,MCWHVSxLv1BzXSXBIxdBZw,"Holy hummus batman!!

I mean, it's like a hummus party and everyone's invited.  Seriously, if you're a true friend you would invite everyone to this hummus party because it's so good!  Apparently with over 20 kinds of hummus, you can please them all.

I tried a plethora of different ones but loved the buffalo, garlic and horseradish one the best.  I went home with the horseradish and have been happily eating it every day since.  Man does that horsey sauce give you a kick in the butt, but it's goooood!

I also had a gyro with all the fixin's.  The pita bread, soft and chewy.  The lamb, loads of it and nice and moist, no dry meat here!  The sauce (maybe to me one of the most important parts) was awesome!  Love me some cucumber yogurt greek sauce... load me up with it and I'm good to go!  Plus, it's cheap cheap cheap, with gyro's at around $5 and the hummus being around $3.  You won't break the bank with this lunch/dinner/snack!

It's a family run business and the owner is SUPER friendly and easy to talk to.  it's so awesome to see an owner that's so passionate about the business and happy to be there.  

I know I'll be back for my stock of hummus, I'm hooked and I can't turn back now!!"
eZN1rBpqvr_JfDz_ovmGng,Winghart's Burger & Whiskey Bar,Burgers|Bars|Pizza|Nightlife|Restaurants,4.0,40.4290553,-79.9831387,"1505 E Carson St
South Side
Pittsburgh, PA 15203",2,No,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,No,No,5,ORNILco6dNajCfYdtHgF_Q,"I present to you the brand spankin' new South Side Winghart's!

That sounded like it's my place, right?  It's not... but it IS my jam!  I will not mess around with this review.  Winghart's is still thee best burger in the Burgh!  Their meat is fresh and you can tell.  Their fries are spectacularly crispy and delicious.  But the new digs...

Gorgeous!  Just what the Market Square Winghart's so direly needed... SPACE!  It's huge inside with seating for what I suspect has to be around 80 people, along with a very long bar.  The beer offerings look to be even more wide and varied than the M2 location as well.  I do wish they would have kept Arsenal Cider on tap here, but I assume they rotate out, so hopefully it will be back!

One thing I will note that I like about the M2 location is that it's fun to sit right in front of the grill.  I like the cooks and staff at that location and it's fun to chat with them while they cook and see the ""process.""  I do miss that, but jeez, the SPACE South Side allows will be amazing for that crowd.  

I did hear a little secret on why their fries are crispy amazingness.  I guess they fry them twice in peanut oil.  And my secret, they have some fancy schmancy burgers (The Shipwreck is hard to avoid) but I keep it real with just a good old fashion cheddar burger because I actually want to TASTE the burger!  

So go here my friends and be merry and eat lots of meat!  Oh, their pizza's are bomb too:)"
5TBOg9Rf47SECB8gTNGqeQ,Pizza Sola,Pizza|Restaurants,3.5,40.4599178946276,-79.9247230441811,"6004 Penn Cir S
Shadyside
Pittsburgh, PA 15206",1,No,11:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,11:00,03:00,11:30,03:00,12:30,00:00,No,No,5,plCOrGul54ndwbkjgzDwjQ,"I have something really horrible to admit, my hubs likes Domino's pizza and I've gotten used to sub par, mass produced cardboard.  So enter in Pizza Sola.  A mecca of fresh, hand made pizza in a variety of different choices.

What shall I choose from?  Buffalo chicken, tomato/feta/spinach, margarita, pepperoni and banana pepper.  Good Lord there's a lot of choices!  

I went with the margarita and tomato/feta/spinach.  I love how even though it may have been made a little earlier (okay, I hope a little early:/) they put it back in the oven to heat it up.  I recently went to a pizza place in Vegas that was rated pretty highly and the pizza was sitting out and kinda blah when they served it to you.  

I was a HUGE fan of the margarita pizza.  Let me preface this by saying I LOVE SAUCE, and LOTS of it!  This pizza was loaded with sauce and mozz cheese.  I was in heaven!  Even though it was NY style thin crust, the dough was a little softer than I'm used to seeing on NY style and I also like that too.  This was the winner for me!

The tomato/feta/spinach was a close runner up.  It was loaded with all the ingredients, which is a huge plus.  You don't want to end up with a slice of all cheese and a spec of the sides when you order a slice with toppings on it.  

Throw in fast and friendly service and a clean restaurant and I'm a fan!  I don't know if I can ever eat Domino's again... (maybe in a jam, let's not lie:)"
SsGNAc9U-aKPZccnaDtFkA,Meat & Potatoes,Steakhouses|American (New)|Restaurants,4.0,40.4431445862832,-80.0011037907791,"649 Penn Ave
Downtown
Pittsburgh, PA 15222",3,Yes,17:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,00:00,17:00,00:00,17:00,22:00,No,Yes,5,BEcwOLqew_4owYSIcXsJCw,"I know what you're thinking... Seriously, another 5 star review? Why so? Here's the deal folks. This place has consistently been awesome. Dinner: awesome! Brunch: awesome! And drumroll please... Lunch: AWESOME!

There's not many places I can say that about, but they find a way to be creative and deliscious with every meal. I do hope you read all my other reviews on this place for tips on what I thought were gear choice (poutine, cough cough) but for lunch I probably had thee best fish sandwich I've ever had! 

They just opened for lunch today and are running a special Lentin menu with fish, fish and more fish... And one burger (seriously, if you don't like fish or a burger you might be screwed till Easter.). 

I had the Parmesan fish sammie, which was a generous portion of perfectly battered fish, a VERY generous portion of provolone and tomato sauce. But the crown jewel was the smoked potato salad side dish. Again, generous portion of some of the most delectable and inventive potato salad I've ever had! The smoked taste stayed with me for a while after, but rather than garlic breathe, it was actual a reminder how, oh. My. Gawd. Amazing it was! To be continued...."
V053Fm3xoCyxoh1lAgDKJg,Pastitsio,Food|Greek|Street Vendors|Mediterranean|Restaurants,4.0,40.4666119,-79.9642428,"3716 Butler St
Lawrenceville
Pittsburgh, PA 15201",2,Yes,,,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,15:00,No,Yes,5,N0yKV2Ygwo0xCJbMyrv1ZA,"I cannot believe I've waited this long to come here!  I passed it on Butler for months and months and never went in, but always thinking I had to go.  Now to think of how many delicious meals I have missed out on makes me sad!

I tried to order the lamb sandwich but they were out, so it could have ended badly.  But don't you worry, they still had veggies, so I opted for the roasted veggie sandwich.  It. Was. Incredible!  I loved the soft doughy pita, the delicious perfectly roasted roasted peppers, zucchini and eggplant with a creamy saziki sauce. Of course, I also couldn't resist a beet salad side.  When you order a beet salad you never really know if you'll get (I mean, unless you read the menu...I just see beets and get excited!), greens and beets or just beets.  This time it was just beets, but it was still great with a slight taste of orange and vinegar.   

The place is super tiny, but wasn't too crowded.  The one negative thing was it was hot as hades inside.  I believe it was probably around 40 outside, so when I walked outside it was refreshing.  I even started fanning myself with a City Paper at one point!  

Other than that, killer meal and I will most definitely be putting this on my lunch rotation in Lola!"
MEgNULnEYQ40EDxkTpfHxw,Make Your Mark,Food|Coffee & Tea|Sandwiches|Restaurants,4.5,40.4503719,-79.914467,"6736 Reynolds St
Point Breeze
Pittsburgh, PA 15206",1,No,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,08:00,17:00,,,No,Yes,5,xom0pw27mFJAK63xhHEZag,"If you're looking for the most comfortable and welcoming cafe/coffee shop in the world, please look no further!  

There are so many great things going on here!  First off the environment is just so warm and inviting.  From what I hear the weekends are pretty hectic, but the weekday was nice and calm for a nice work day and meeting for me!  You really can't get any friendlier than the owner of this place either.  I could have BSed with him the whole time if I didn't have work to do!  Plus, you can really tell he cares about his business and how he wants to present it...I love that!  I even chatted with some other costumers, it was just that kind of friendly environment! 

I also love that I can grab a delicious, all vegetarian I might add, meal.  But don't worry, it's not shipped in, it's cooked fresh.  I enjoyed the broccoli and white bean soup and a mushroom, red pepper and cheese panini.  Both were delicious.  I loved how the soup had large pieces of fresh broccoli and it wasn't bean overkill either.  The mushroom panini came on rye bread, which I usually don't like, but for some reason this magical rye bread did the trick on all the other amazing flavors from the veggies.  I didn't think of meat for a second!  

I'm definitely going to make this a spot to hit up when I want to grab a bite and work...and maybe chat up some strangers!"
4O0GslAIwG_1regXO_UcaQ,Cure,American (New)|Mediterranean|Restaurants,4.0,40.482691,-79.95116,"5336 Butler St
Lawrenceville
Pittsburgh, PA 15201",3,Yes,17:00,21:00,17:00,21:00,17:00,21:00,17:00,21:00,17:00,22:00,17:00,22:00,17:00,21:00,No,No,5,M6lcX9_fCYqQFszdZ_EeJg,"I had only one expectation coming here.  That it was going to blow my mind and...it sure did!

I am in no way a connoisseur of cured meats.  I actually wasn't fully aware of what the true meaning was.  As our server explained it to us, it's the process of using the entire animal for the meal and then curing it by adding spices, smoking it or preserving it for later in salt.  You could say I almost went into this blindly...but the other yelpers reviews don't lie!

We started off with two meat and cheese platters:
Salami -lardo, mortadella, pate campagola, ciccioli, chicken rillettes, cornichon, mustard, red onion, pickles and beets
PA Farmstead Cheeses - stone meadow, crottin de chevre, commonfolk, blue misty river, midnight dream and candied prunes

I was surprised to like the chicken rillettes the most (I'm not the biggest chicken fan).  It seemed to have the most flavor to me.  The mustard was AWESOME! I wanted to slather it on everything! I also enjoyed the homemade pickled pickles (heehee), beets and onions.  I really liked the crottin de chevre because I like hard and sharp cheeses more than the softer ones.  It was an awesome combo with the light honey drizzle and the candied prunes.  Can you believe I've never had a prune?  The thought of them scared me, but it was delicious!

Since I've never been to a place like this before I wasn't too sure what to order for dinner.  I just picked the meat I thought sounded best, which was the duck.  I'm not lying when I took my first bite and my first thought was ""orgasmic!""  Seriously folks, the duck was so tender and succulent with a crisp and incredibly well seasoned outside.  I had devoured the first slice of duck before I realized I hadn't cut off the fat...oops.  First thought was I should cut the rest off....eh...whatever it's all incredible, I'm downing the whole package baby!  

I also loved the spaetzle, melted cabbage, mustard and apple combo it came with.  I'm a huge cabbage fan and the flavors were just incredible again.  I would have licked my plate if I could, next best thing was leaving not a morsel left.  

The finale of our meal was the chocolate souffle cake with pistachio butter.  I will say, I do not usually like chocolate cake but this was again orgasmic and a total party in my mouth.  Just so moist with a perfect balance of chocolate so that it wasn't too rich.  And the pistachio butter, incredible!  Can I get that in a jar to go please?

It gets better though!  It's BYOB, so bring your fave bottle!  Reservations are a must, as it's a tiny place.  I have to also add that service was incredible and my water glass never fell below the halfway point.  The servers also were super descriptive with the menu and helped make our decisions easier.  I so appreciate good service...you could just tell they enjoyed what they were doing and were totally into the food!  I mean, who wouldn't at this point!"
rfy_bJ5ad-gfVmMeqKtsyw,The Porch at Schenley,American (New)|Restaurants,3.5,40.442777,-79.953151,"221 Schenley Dr
Oakland
Pittsburgh, PA 15213",2,No,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,10:00,23:00,10:00,21:00,No,No,5,aSBvoVzRWh1o0q0qof_kXQ,"I'm so in love with the porch!!!  

For realz people!  This place has it all!  The set up is so awesome.  I can't believe this is another part of the Eat n' Park family (although I have mad love for the E n' P, being my first job:)  It's really open, with nice dark wood, which actually also makes it feel cozy too.  I think the open fire place helped as well!  You really don't expect such a nice place to be in Oakland (sorry peeps, when I think Oakland, I think Hemingway's and dive bars). 

I don't mind the help yourself kind of set up either.  You gaze over the menu of delicious looking foods.  Decide what you want, which is, in fact, pretty hard with how amazing everything sounded.  I went with the Rocket Salad.  I was sold with the word beets!  I was also sold with the amazing sounding warm spiked cider on the chalkboard.  Okay, I'll admit it, I was also sold with the taters (because I had read the reviews already, which had stated they were delish!).  So, I pigged out.  Well worth it my friends!

The salad was really amazing.  It was a great spring mix of lettuce, a good amount of beets and a light sherry vinaigrette dressing.  I thought there was a little too many croutons and Chorizo.  But I loved the parmesan and sunflower seeds.  Overall, a win.  I also enjoyed the taters.  For some reason I thought they were going to be more like tots, but they ended up being more like homefries.  Now, if you like crispy homefries, you'll LOVE this!  There's tons of crispy little potato pieces amongst large chunks of taters.  I LOVE me some crispy taters, so this was totally fine with me!  I wasn't too into the curry ketchup, but I'm a 100% Heinz devotee, so this isn't surprising if you know me.  But they gladly brought me regular ketchup (I believe Heinz:).  

Speaking of service....I thought it was awesome!  I feel like when there's a help yourself service, you expect to be ignored most of the time.  But I think there was at least 4 or 5 people that came around to ask if we needed anything, cleared our plates and checked on us again, that it was incredibly impressive!  You will not be ignored!  

Oh, and my spiked cider, absolutely satisfying on a crisp winter day!  I loved the taste, the whipped cream and cute little cinnamon stick accent.  Love love love everything!

Can't wait to return!"
sF8rL9XOz4v48YdTucaBGQ,Piper's Pub,Irish|Bars|British|Pubs|Nightlife|Restaurants,4.5,40.4284268,-79.9794308,"1828 E Carson St
South Side
Pittsburgh, PA 15203",2,No,11:00,01:00,11:00,01:00,11:00,01:00,11:00,01:00,11:00,01:00,09:00,01:00,09:00,01:00,No,Yes,5,oPmLTLCB76xn81lYgpqNSA,"They've really got their shiz together!  I can't complain about a single thing!  The service was A+.  Completely attentive and extremely friendly.  Food was excellent!  

I hadn't been to Pipers in a while so I felt like I needed another visit to properly review the place.  I got super excited about going there when I tried their Guinness Stew at an event last week so I was set on ordering that because it was so delicious, even in a buffet style!  But then at the last minute changed my mind, being tempted by the Lamb and Smoked Chestnut Shepherd's Pie.  It was so savory!  The Scottish Ale gravy was so thick and tasty and those crispy potatoes on top?  It was like icing on top of a delicious cake!  I am NOT one to forget about the sweet things in life, but this was such a hearty meal that there was no way I could have eaten dessert after such a hearty meal.  

Now I can't wait to go back and sample some more delicious meals and have a nice English ale to boot!"
iTSuk8UQGaNAFKBYEzdeWQ,Smoke BBQ Taqueria,American (New)|Barbeque|Restaurants,4.0,40.4077089,-79.910194,"225 E 8th Ave
Homestead
Pittsburgh, PA 15120",2,No,11:00,22:00,,,11:00,22:00,11:00,22:00,11:00,23:00,10:00,23:00,10:00,23:00,No,No,5,rjoRr14wR2cJR1D37ppz8w,"First sign of a good restaurant: I wanted everything on the menu because it looked so good!

Second sing of a good restaurant: Everything on the menu actually turns out to be great!

Look closely for this place, because in the dark, you can easily pass it by.  It's totally adorable inside, and come to find out it's actually registered a historic landmark.  Makes it even quirkier!  

The owner is super friendly and helped us pick out some awesome menu choices, being our first time there.  As soon as she said she had just cooked the ribs, for the rib taco's, I was in BBQ heaven!  I also chose the brisket taco, from reading all the other reviews, it seemed like the smart thing to do.  Both were incredibly tasty, with the fantastic BBQ marinade.  I was more into the rib taco than the brisket, but both were awesome.  

I was also torn by the sides, because they all looked so yummy!  I decided to get the Jalapeno Apple Coleslaw. I love coleslaw, but it's one of those sides you can very often get wrong.  Too much mayo, not enough mayo, not enough vinegar, too much vinegar, etc.  This was perfectly marinated with a touch of vinegar and mayo and delicious apple slices mixed in.  I also sampled my friends white cheddar mac n' cheese.  WOW.  Obvious next time side item for me, it's incredible!  

A couple things to remember:  It's BYOB, so bring it!  CASH ONLY. 

Also, they're only open until 7pm mon-wed, so make sure you're in before then.  She was nice enough to serve us and not kick us out...and was very nice all the while.  She even brought a sample of this delish cantaloupe drink, get that too on your trip out, because you must stop in!"
8zdeaK3PWDsr5Kq4UOuNSw,Point Brugge Café,Belgian|Restaurants,4.0,40.4500306,-79.9138922,"401 Hastings St
Point Breeze
Pittsburgh, PA 15206",2,No,,,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,21:00,No,No,5,HsUp4vTHAnoUneNW5XQeqw,"It's taken me way too long to get here!  Especially with all the rave reviews.  So naturally, you'd have to ask after that statement, did it live up to the hype?  Absolutely!

If not for the popularity, you'd never know it was here!  It's amidst a cute little row of houses.  When you walk inside it gives you a homey feel, since it's so tiny inside.  But the food packs a huge punch!

It's hard to chose what part of the day you should come here based on how great everything sounded from the reviews.  Since brunch wins me over most of the time, I chose that.  Good thing I was not disappointed in the least!

I love me a prix fixe meal because it offers a lot of options.  The prices for these are $19 and $23 depending on what you pick.  I chose the Eggs Benedict, Potato Strudel and Mimosa.  First off, the mimosa was slammin'!  They don't give you a dinky champagne glass, they serve it in a wine glass.  Total win!  Speaking of large and in charge, the loaf of bread my eggs and Canadian bacon sat atop was HUGE!  it was delish and most definitely fresh. The eggs were a fluffy-ness I've never experienced before and the Hollandaise sauce was light and abundant.  I need lots of sauce and it included enough for dipping.

The potato strudel was equally as yummy.  It's made with Parmesan sauce that is actually making my mouth water as I type this.  This should for sure be your side dish pic.  Although, I'm sure the other ones are winners as well!  

I will note that we didn't have to wait for a table at all, which probably had something to do with particular sports team playing at the same time, our win though!  Our server was incredibly friendly and helped make suggestions on different food items.  The meals came out super fast too.  I was really amazed at how smoothly everything was!  

We kept glancing over at other people's dishes ogling what their choices were.  I wouldn't say it was food jealousy, because ours was equally as fab, but everything that came out of the kitchen just looked so darn good!  Of course, I absolutely want to come back and try the mussels.  I will NOT wait too long again...see you there soon!"
v7e-GIGgEIFANhHsywlhrw,Square Café,Breakfast & Brunch|Cafes|Vegetarian|Restaurants,4.0,40.432113757304,-79.893269196457,"1137 S Braddock Ave
Pittsburgh, PA 15218",2,No,07:00,15:00,07:00,15:00,07:00,15:00,07:00,15:00,07:00,15:00,07:00,15:00,08:00,15:00,No,Yes,5,coHCcniGMpBC6RZIKIpDcg,"OH. MY. GAWD!  (This is said in the Chris Farley SNL skit voice)  From the service to the atmosphere to the food, this place is WELL worth the highest possible 5 star rating!!

As the reigning Pancake Queen (how did I get this title? I made it up!) I decided that I would do myself an injustice for not eating pancakes here.  Let me tell you, I was NOT disappointed.  Not in the least!

The Oatmeal Pancakes with peach compote, pecans, powdered sugar and whipped cream was just divine!  I've never had oatmeal pancakes and I think I'm in love!  They were incredible and since they're made with oats I'm just going to go ahead and say they were healthy (they probably weren't, oops).  

We also decided to split the Omelet Ranchero.  It was packed with loads of cheesy flavor and a nice helping of salsa on top.  Served with potato's and we were in carb overload!  I almost wish we would have ordered a side of fruit instead of the wheat bread it came with just to redeem the meal into being slightly nutritional.  Whatever though, it was darn good!

The ambiance with bright walls, polka dots and fun modern artwork just matched the bright and cheery attitude of the wait staff.  It made me happy and most importantly, my tummy happy!"
HjrK4QKp9MZbeopSbc6Evw,Alchemy N' Ale,Gastropubs|Italian|Restaurants,3.0,40.4796743,-79.9552129,"5147 Butler St
Lawrenceville
Pittsburgh, PA 15201",2,Yes,,,17:00,00:00,17:00,00:00,17:00,00:00,17:00,02:00,17:00,02:00,,,No,Yes,5,VZ12KxeHVR3EELv69wGzIQ,"I just want to share about what an amazing brunch I had here on Sunday!  If you've got good french toast, you're most likely going to win me over.  But with the name Drunken Stuffed French Toast, I may just be in love!

The french toast is filled with lemon ricotta and bourbon spiked peach compote.  They were everything you'd want them to be and more.  Crispy on the outside, creamy dreamy deliciousness on the inside!  It comes with eggs your way and sausage or bacon.  Another mega plus....it's a Champagne brunch, YES!  You can also get a Bloody Mary....but I'm a fan of the Champage, so this was a no brainer for me!

Did I mention they also serve up some delectable pastries and fresh jam to nosh on before your food comes out.  I am ALL ABOUT the complimentary bread baskets.  

Slap down 20 bucks and you're good to go for the rest of the day because believe me, you'll be stuffed!"
TJo0LRUmc9Y1J05dM6fqiw,Root 174,American (New)|Restaurants,4.5,40.4325712,-79.8936524,"1113 S Braddock Ave
Pittsburgh, PA 15218",3,Yes,,,17:00,21:30,17:00,21:30,17:00,21:30,17:00,23:00,17:00,23:00,,,No,No,5,12PLviOlBRY0QA7v9qQsdg,"I haven't had such an amazing meal in a while!  No lie!

I kept saying that over and over again as I was stuffing my face with the delicious food served tonight!  I swear to you I was so stuffed half way through my entree and I had to keep going because it....was...so...good....

The place describes it's dishes as comfort food.  I imagined the offerings would have a southern flair.  But the GM, Wil,l describes it as food that comforts you.  I love that!  It comforted me so much that I felt like I had to roll myself out the door!

I started with the Root Salad, which was a mix of red and golden beets, candied walnuts, goat cheese with sea salt and lime sprinkled on top.  Have I told you lately, that I love beet salads?  Like, so much!  It was incredible!  

My main dish was the Ricotta Gnocchi with peas, parm, mushrooms, cherry tomato and an egg on top.  I'm usually a fan of red sauce with my gnocchi, but this blew away any red sauce I could ever have had!  The gnocchi was just how I like them, like pasta/potato cloud puffs of amazingness.  All the ingredients complimented each other so well.  No red sauce needed!  The gnocchi comes from a local hook up, so you know it's not from the frozen section of your local Giant Eagle.  

The place is Incredibly intimate with seating for about 40.  Be sure to make a reservation because this place is going to fill up fast!  If you want comfort food style, look no further!"
V8jMEIQ7oGK-vKyg0FiTCA,Franktuary,Vegetarian|Hot Dogs|Restaurants,3.5,40.4411888,-79.9988332,"325 Oliver Ave
Downtown
Pittsburgh, PA 15222",1,No,10:00,15:00,10:00,15:00,10:00,15:00,10:00,15:00,10:00,15:00,,,,,No,Yes,5,UK4HhU7mrXV9wD_5jhfpqQ,"Hot diggity dog these are darn good hot dogs!

I am ashamed at not coming here much sooner!  But in my lame defense, it's tucked away in in the back of Trinity Cathedral.  All tiny and unassuming.  Even when you first walk into the ""church"" doors, you have to ask yourself, am I coming here to confess some sins or eat some sinfully delicious dogs?

After reading through the many reviews on here I decided to opt for the ""healthy"" locavore dog.  It's awesome they carry this particular dog because it's made local AND doesn't have all those little mystery ingrediants that our other little dog friend has.  As soon as I read banana peppers I was sold on the Chicago Imposter gourmet dog.  It also comes with a whole pick, relish, tomatoes and celery salt.  It was really a great dog, although I still had to add ketchup, because we are in fact deeply in love, to the point where I have to add it to anything burger, dog, fry related.  

I was sad to find out they were out of their slaw because I'm a huge fan of the slaw, when made right.  I opted to get the Greek Salad instead.  Good for me they were out of the slaw because the Greek Salad was KILLER!  I had to ask if it was made in house and it in fact is made by one of the chefs there.  It comes HIGHLY suggested!  I had to carefully inspect the salad so I could figure out how to make it at home.  Artichokes, cucumbers, banana peppers, orange peppers, onion, tomatoes and olive oil....amazingness!  To be completely honest, I don't think I'd have been disappointed by any of the sides because I had to steal a taste of my friends baked beans and they were also stellar!  

Mega plus, they carry Boyle's soda!  I love me some Diet Cream Soda (I know...diet + hot dog = defeats the purpose).  AND, they give you a fun little gummy hot dog treat.  So freakin' cute!

Totally cheap option for anyone working/lunching or visiting dahntahn Pixburgh!  Then you can head into the church and tell God how thankful you are he created hot dogs.  Amen!"
