id,name,categories,stars,latitude,longitude,full_address,price,reservation,hours_Monday_open,hours_Monday_close,hours_Tuesday_open,hours_Tuesday_close,hours_Wednesday_open,hours_Wednesday_close,hours_Thursday_open,hours_Thursday_close,hours_Friday_open,hours_Friday_close,hours_Saturday_open,hours_Saturday_close,hours_Sunday_open,hours_Sunday_close,parking,wifi,alpha_rating,rid,text
_YCwkkdiW5KliTK8g8Tlew,Heist Brewery,Food|Breweries|American (New)|Restaurants,3.5,35.245547,-80.809477,"2909 N Davidson St
Ste 200
NoDa
Charlotte, NC 28205",2,Yes,11:30,00:00,11:30,00:00,11:30,00:00,11:30,02:00,11:30,02:00,11:30,02:00,10:00,00:00,Yes,Yes,5,4lk2rfS1E115jRMNwzLYqA,"After much anticipation, Heist has finally opened their glorious doors to the culinarily savvy of NoDa and beer-craving crowd of the greater Charlotte population. You wouldn't suspect much out of this old mill turned bar, turned animal hospital, turned brewery, but the decor, service, adventurously ridiculous menu, brews, house-made sodas and potential will make you turn your head more than once. 

First, the decor alone will cause your jaw to drop. The layered wood lining the walls is just outstanding. The pattern it creates draws your eye to being the first thing you see. The main entrance houses a full bar and the booth seating has a gorgeous high back of finished wood. Looks like a dark cherry. Absolutely gorgeous. The chandelier is made of the extra brass pipes from the brewing gear with bullet holes blasted through them! So rad. You can bet that'll show up on pinterest soon....

Service is incredible. There are so many different places to sit -- outside deck, upstairs, main room, tap room -- and the servers ring it up and send it fast. Three different bars to order from, too. 

We ordered the i2PA and the red ale. Both are solid choices. i2PA is by and large my favorite off of the menu thus far. The oatmeal stout is is one of the better choices, too. Next time we're in, we'll have to order a few flights to check out the rest of the lineup. Blueberry Blonde? Sounds crazy interesting!

The menu is just.....insane. Not only from a perspective of fusion, presentation, and taste, but the story behind each menu item. Each item has it's own little quirk and style.

We started with the pretzels and spinach artichoke dip. The presentation of both is stupendous. Pretzels were a little on the firm side, but the beer cheese made up for it. Very nice flavor on the cheese. The spinach artichoke dip was lovely. Served with a flatbread of sorts, and housing huge chunky artichoke hearts. This didn't last long as we scraped every inch of the bowl. Would order both again in a heartbeat. 

 I ordered the Brewmaster burger. A mix of porterhouse and brisket. What? Who in the history of burger-dom has mixed porterhouse and brisket?! It was incredible. Served on brioche, the few standard burger accoutrement, and rosemary tots. These jokers are 2oz tots. Creamy, savory and chewy. The smokiness of the burger was to die for. It wasn't overt, but just subtle enough to inhabit my palate throughout the meal. 

My wife ordered the veggie sandwich. All smokey, grilled veggies on focaccia. A rather hearty sandwich. She ordered the creamed corn with it. Man. Talk about rib-sticking corn! Very creamy and huge corn flavor. 

We ended up ordering dessert as well. We had to sample one of the house made sodas! Went with the orange creamsicle float and the blondie. Both were knockouts. The house-made orange soda was incredible. I can't wait to check out the rest of the lineup. The blondie was just as it should have been. Warm, topped with ice cream, and plenty of rum-infused caramel. What a nice cap to the meal. 

Heist may still be new, but they are showcasing some serious talent all around. These guys hit every sense and beckon for you to dive deeper into the complex menu, both beer and food. These guys will grow and continue to show Charlotte something it has never had before. 

Welcome to the neighborhood, Heist!"
xLADsjoWssHw_nsK-XtOvA,Natural Blendz,Food|Sandwiches|Juice Bars & Smoothies|Restaurants|Cafes,5.0,35.1355636795888,-80.7380024614715,"10020 Monroe Rd
Ste 110
Arboretum
Charlotte, NC 28270",1,No,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,10:00,17:00,,,Yes,Yes,5,KvH2igJqL6HO40jrhwfrkA,"Finding a raw juice bar isn't exactly an easy thing to do in Charlotte. Especially if you're not into making it yourself. Natural Blendz is tucked away off of Monroe Rd in a small shopping center with a few other unsuspecting businesses. 

The shop is small and quaint with a few small tables. I really dig the chairs. Galvanized steel and they are heavy as hell! There are some shelves with health food items ranging from dried veggies, fruits, chips and even popcorn. 

Onto the juice. We ordered a grapeberry and a kale mint. The kale mint is divine. Perfect balance of apple and kale with just enough of a kiss of mint to be refreshing. The problem with kale is that it can be pretty bland. Their recipe really takes away the stink of the kale. Much appreciated. 

The grapeberry was perky, bitter, sweet and had a subtle strawberry flavor. It really grows on you sip after sip. The color is brilliant pink, too. Very odd color for juice, but interesting. 

These guys also do smoothies and salads! If you're doing a juice fast or just really enjoy a healthy snack, these guys do it right. Thanks, NB! Cheers."
FlZzOE9F5c3eexjDd7FqGg,Senor Tequila Cantina Grill,Mexican|Restaurants,3.5,35.0789597,-80.8172578,"6414 Rea Rd
Charlotte, NC 28277",2,No,16:30,22:30,16:30,22:30,16:30,22:30,16:30,22:30,11:30,23:00,11:30,23:00,,,No,No,5,psVi8Ilxrjeqlzy_uFF5gw,"Señor Tequila is nestled in the small shopping center of Piper Glen. Nothing too fancy. A few outside tables, a decent three-sided bar, tables on the inside, free chips and salsa....the works. 

They've got your standard choices of lunch specials ranging from tacos, burritos, chimichangas, and rice and beans. The one menu item that makes this place shine forth is the chile relleno. Holy eff...a flavorful creation that makes anything else I've ever had named ""chile relleno"" pale in comparison. It's not even fair. The breading they fry this thing in is perfectly soft, sweet, and mellow. So subtle, but the texture takes the lead. The chile itself is very mild. Stuffed with cheese and topped with a few different styles of salsas. I can't event begin to tell how magical the flavors are. It's one of their signature dishes and is easily the best thing on the menu. I'm pretty sure you can eat 4 of them. They are medium size and come with rice and beans. 

The service is always friendly, the margs are great (and huge, and the prices are very fair. You can't go wrong with a sturdy Mexican restaurant like this one! One of my favorites in town!"
U9zkQuiqehClzoJ74siF8w,Pure Pizza,Pizza|Restaurants,4.5,35.2275824427005,-80.837911670575,"7th Street Public Market
224 E 7th St
First Ward
Charlotte, NC 28202",2,No,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,20:00,11:00,20:00,,,No,Yes,5,dyLHzWCAhKTSvBAIeJPDVg,"After all of my camping out at 7th Street Market, I finally made it over to Pure for lunch. After seeing multiple delicious pizzas make their rounds throughout the market to tables seated with happily expectant guests, the time was nigh.

Hanging out on a Saturday morning at the market is great. Tons of hustle and bustle. Hungry folks exploring the various vendors and stands. We enjoyed the morning crowd and had an early lunch. 

My wife ordered the mushroom on the sprouted ancient grain crust and I ordered the chorizo pie on the traditional white crust. The mushroom had incredible, robust aromatics. Local shitaki mushrooms and a nice whisper of truffle. The crust is thin and chewy with tons of grainy flavor. That subtle truffle oil flavor....heaven. The chorizo was great. I appreciated the lime wedge to squeeze over the pie. It added the needed sourness to enhance the other savory flavors. I enjoyed chorizo, but the mushroom definitely took first prize of the two. Easily one of the best craft pizzas I've had in the QC.

They also have some great drink choices. Ting? I haven't seen this except at Jamaican restaurants and ethnic markets! How cool! I LOVE Ting. I used to drink it as a kid. It's a nice, perky flavor and works well with the pizza. 

Price point is very fair for the craft they churn out, they bring the pizza to you where ever you are in the market, and you can even custom your pie to the world's end. I'm so stoked this place set up in the 7th Street Market!

Very much looking forward to going back. Cheers!"
CFHGxlIXeVFWlCptBHgOeg,Wing King Cafe,American (Traditional)|Chicken Wings|Restaurants,4.0,35.1171439,-80.9566571,"13209 Carowinds Blvd
Ste a
Steele Creek
Charlotte, NC 28273",2,No,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,12:00,23:00,Yes,Yes,5,CgqrNyDRKj1FlRwC_2yzsg,"After hearing all of the Wing King hoopla and praise, it was destiny to stumble upon this fantastic joint at some point. We had played a round of disc golf down at Winthrop and were on our way back up I-77 and then *CLICK*. We were close to Wing King. The timing was perfect, the hunger was imminent, and wings were on the menu. 

On our way, we read a few other reviews and were a little iffy about dining in or taking out. We decided the full experience was necessary. We seated ourselves and grabbed our own menu and began to peruse the mountain of sauces available. Everything from teriyaki to crazy dry rubs. We settled on a large basket of fries with a side of medium sauce for my wife and 10 wings (5 Medium and 5 Honey Hot) for me. 

The fries are great. Krinkle cut with a subtle dusting of seasoning salt. The medium sauce....Textbook. It really does stick the the doctrine of ""medium"" and doesn't provide too much spiciness. Pungent flavor and well rounded with a buttery finish. 

The wings are evenly crispy on the outside, tender and juicy on the inside and a good mix of flats and drums. I'm a big fan of the mixture as I feel flats tend to have more flavor and are more tender. The sauces work wonders on chicken. Goodness gracious. The medium will make any dyed in the wool wing-lover weak at the knees. The honey hot is something out of a romance novel. A sweet, succulent sauce that is thick like honey and has a slight twinge of heat. We even started dipping our fries in it! Usually 10 wings is too much for me, but I muscled through these bad boys with ease. 

I would have to say that Wing King lives up to the infamy. Wings that can turn my head and stay in my flavor memory are rare. I look forward to many visits to come!"
YTPD42EQMCemPmFFR3i_wg,Los Paisas,Latin American|Colombian|Restaurants,4.0,35.0898289,-80.8586293,"8318 Pineville-Matthews Rd
Charlotte, NC 28226",2,Yes,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,Yes,Yes,5,0ZTVU8kMbNMx1rvGWflS8g,"Los Paisas has stolen my little Colombian food loving soul. I am crazy about plantains and yucca and LP carved a nice place in my heart! Finally made it in for lunch after hearing many good things from my wife and other friends. 

The inside is quaint and houses a small bar, a handful of tables and a few TV's. Not over the top with decoration. Just simple and direct. 

The staff was zipping around the dining area with multiple plates in hand. A wonderful Colombian culinary ballet was happening around us as we anticipated the arrival of our lunch. 

We started with the Tostones con Queso. Green plantains with queso fresco. Only 3-4 on the plate, but perfect for two to share. These things are topped generously with fresh, melted cheese. Chewy plantains and melted cheese? Might as well be a bullseye. 

I ordered the Bandeja Tipica Colombiana. A menagerie of flavors, textures and traditional Colombian dishes. The pork cracklin' was by far the most interesting item on the plate. Fried pork skin. It's like a high-five in your mouth. Like a chewy pork rind but succulent. It's a mammoth-sized portion. I'd recommend trying a bit. Eating the entire portion would be a bit much. The steak, egg and sausage were all fantastic. 

Here's the kicker. The herb mixes they bring to the table are the golden goose, the cheery on top, the KO punch and the holy grail rolled into one. Spices and herbs, olive oils that complement every dish rather well. Mixing each one in with the rice and beans....something I crave daily. Can't wait to come back in just for these. 

Lastly, the agua frescas are immaculate. We tried the piña (pineapple) and loved it. Served in a tall glass with many fresh chunks of pineapple afloat. Loved every sip/gulp. 

This is definitely one of our go-to's in Crown Town! Love you, Los Paisas!"
h3c8XBQTer_3_OirrvUflg,5Church,American (New)|Restaurants,3.5,35.2287716570874,-80.8430869825368,"127 N Tryon St
Ste 8
Fourth Ward
Charlotte, NC 28202",2,Yes,17:00,02:00,17:00,02:00,17:00,02:00,17:00,02:00,17:00,02:00,17:00,02:00,17:00,22:00,No,No,5,lE53uPL_4iw8tYypiUVLMw,"Finally made it in for dinner! We've been jonesin' to try this place after hearing about it from friends and other Yelpers. It was slammin' on a Wednesday night around 8pm and the food, drink and conversation was flyin' all around. Every seat at the bar was filled, all of the high-tops, the lounge areas and pretty much every table. Definitely one of the premier places to check out. 

The art throughout the restaurant totally makes you think twice, buffalos and cherry blossoms, really strange lamps, incredible ornate wing-shaped lampshades over the bar and sweet mural of a $5 bill in the upstairs. The best, by far, is the steel tree near the hostess stand. It really stands out and blends well with the rest of the decor. It doesn't stop there. Check out the ceiling tiles. The ENTIRE book of the The Art of War is painted on them. Yep. I said it. You'll have to see if for yourself. So crazy. 

We started with the pirogies and goat cheese with spinach. Both were fantastically flavorful and perfect for a table of two. Pirogies were almost like Indian samosas with the spices inside. The dough was flaky and had a slight chew. The pea mixture on bottom was to die for. Definitely both worth getting again!

Wow. 5Church still has me astounded and still trying to find the right words for the ""60-Second"" Steak. I can barely describe the difference in texture from rare steak to crunchy, crispy and perfectly seared bottom. Each bite was a perfect savory balance hit with the tangy, malty, barbecue-y steak sauce resting at the bottom of the plate. I don't order steak, pretty much ever, but this has stolen my steak-loving heart. Goodness gracious, it was incredible. A fantastic NY Strip. I'm still having daydreams about it. 

The staff hoofs it. Up the stairs and then back down. Huge trays, drinks, server books...they never stop moving. All with a smile and very knowledgeable. 

Can't wait to visit again! Chef Jamie and the team really have something going here. Totally chic and swanky but with a casual appeal. Bravo, gents. My hat's off to you for a fantastic evening of flavor and fun."
RguKChB4sdPwYA_1_S6JMg,Zeitouni Grill,Mediterranean|Restaurants,4.5,35.06862,-80.842617,"3419 Toringdon Way
Ste A-124
Ballantyne
Charlotte, NC 28277",2,No,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,,,Yes,No,5,hfg-X9eQqJkweUhX1Fipfw,"I'm completely enamored with Zeitouni's simplicity. By far one of the best Med restaurants I've visited in quite some time and at a pricepoint that is hard to beat. We've passed by this joint on multiple occasions and, by the number of outstanding reviews, we couldn't wait any longer. 

When I say simple, it's in the best way possible. Not glitz and glamour for Z's. A few simple murals on the wall depicting a map of northern Africa and most of the Mediterranean...and that's about it. It's all about the food here. Just how it should be. 

The staff is very kind. Even courteous enough to ask if you've ever ""experienced Mediterranean food before"" and walk you through the different preparations and choices. Much of which can vary slightly, but always good for a refresher. 

Onward to the meal! My wife got the Falafel platter. Perfect orbs of crispy outside and warm, soft, flavorful inside. Not dry and also not overly moist. Topped generously with a mix of veggies and fantastically mixed tabbouleh. Finally! A place that uses bulgar wheat! The pickled veg was incredible. 

I ordered the mixed platter. All three skewers they have with a dashingly colorful salad and pita/hummus. The chicken by far has the most flavor. Charred bits from the grill and marinated in something that fell from the heavens. The lamb and beef skewers also retained a ton of flavor. All of the spice mixtures are pungent but not overpowering. Perfect balance from three equally delicious animals. 

The place is clean, busy, simple and has flavors that will make you think you're chillin in Tel Aviv. Can't wait to go back and get the Shawarma platter!"
cXtL3_ksBsr6uZy0fp-TDg,Pinky's Westside Grill,Burgers|American (Traditional)|Salad|Restaurants,4.0,35.229054,-80.8673698,"1600 W Morehead St
Charlotte, NC 28208",1,No,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,22:00,Yes,No,5,ie--dLrHdaJuUUBk5vdAXw,"Can't believe it took me this long to make it into Pinky's! The crown jewel of biker bar/dive bars on the west side of Charlotte. Packed full of personalities, tattoos, the beer flows like wine, and tons of cardiac inducing treasures to be had. 

The small parking lot directly in front of the restaurant can be a bit wonky. Especially if traffic is bad. There is additional parking across the street, so keep that in mind. 

I'm a huge proponent of a great greasy burger, baskets o' fries, and an ice cold PBR. Pinky's delivered on multiple fronts and the 5 stars goes to show for a slew of positives. 

Vegetarian options. Holy crap, this place has it all. Veggie chili, veggie burgers, dogs....They know how to make it on the map with Charlotte's veggie pride. I was blown away by Ding Dong style. Peanut butter (crunchy), sriracha and honey-cilantro slaw? Might as well be a bulls eye. The textures and flavors make it into a faux Indian/Thai wonderland of flavor. Each bite was better than the last. 

Pimp'n Fries. Whoa. You can customize these in so many ways. The ubiquitous pimento cheese reigns supreme on these bad boys. Pimpin my taste buds like it's their job. 

White Trash Burger. Duuuuude. Onion rings on a burger? Sign me up. Messy, greasy, piping hot and perfect rep for the dive bar world. I'm going for the double next time. 

Tons of goofy stuff on the walls, awesome booths for two, plenty of space and a vast menu of dive-y greatness. What more could a hipster ask for?"
F-e-sWfVd3eCYll3BP1QFA,Flying Saucer Draught Emporium,Pubs|Bars|American (Traditional)|Nightlife|Restaurants,4.0,35.3166944318598,-80.7405517995358,"9605 N Tryon St
Ste A
University City
Charlotte, NC 28262",2,No,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,12:00,00:00,Yes,Yes,5,PfSR-3f1rNwYz_Otv1zmpQ,"Flying Saucer is the Taj Mahal of beer gardens. Each time I've visited, the beer selection seems to have grown or something has been added that wasn't previously available to the human race. 

The walls are lined with plaques from local Pro Beer Drinkers. You can register your beer-capades and work your way up to earning your own plaque. Sounds like grounds for a great DYL, am I right?! 

I've enjoyed most every nook of this fountain-esque beer haven. Great outdoor seating, cozy inside seating and the bar is long and hospitable. Here's a tip: order the pretzel. Oh, man. I can't think of a better pairing of food/beer. Salty, warm, chewy, soft pretzel with melty, melty cheese. Throw in a tall German beer and it's like being 21 all over again. What a treat. 

This is the premier establishment to grab a craft or import beer north of Uptown. Can be overrun with UNCC students and other beer fanatics. Sometimes difficult to find a table for large parties. Absolutely love this joint and always stop in for a quick brew if in the area! Cheers!"
GK2l8kqPJu9Byk-c1D0-aA,VBGB Beer Hall and Garden,German|Bars|American (New)|Nightlife|Restaurants,4.0,35.240667,-80.845087,"920 Hamilton St
Third Ward
Charlotte, NC 28206",2,Yes,16:00,00:00,16:00,00:00,16:00,01:00,16:00,01:00,11:30,02:00,12:00,02:00,12:00,00:00,Yes,Yes,5,kiZxnJY6xAPQwVRTNsbhjQ,"VBGB is one of my favorite places in the NC Music Factory. Both the indoor and outdoor seating are much to be envied by other bars. 

The bar has tons of local beers on draught. NoDa, Birdsong, OMB, Natty Greene's, and plenty of others. If the weather is poor, from rain or sweltering heat, take a seat at the bar and rest your frosty glass on the ice rail. Yes, it's like a gift from the beer-filled heavens. What an incredible and innovative idea. It keeps your beer icy and gives the kids something to play with!

The food is grade A bar food. Grilled pretzels with beer cheese, brats, dogs, and wings. The best things we've had have been the hippie nachos. Complete with crumbled blackbean burgers and nacho cheese. The fried banana peppers are to die for and are great on everything you can get your beer-drinking hands on. The pretzels.....oh, sweet lord. Amazing. I've been hard pressed not to drink the cheese at times. Salty and perfect consistency. 

I love that this place is kid friendly. Sure, there's tons of booze flying by and it can draw a bit of a rougher crowd, but take the kids in for a hotdog on the patio at lunchtime and it's better than a ballpit. Tons of games for the kids to play out back and the staff is so friendly. The bartenders were giving the kids straws and other things to play with on the ice rail at the bar. How nice is that? Definitely a plus for those who have little ones and had to forgo a sitter. 

VBGB is a perfect afternoon spot for a beer and brat. Great to watch the game or have a patio lunch with the fam. High-fives all around!"
ELDkWCzEMQcFVpVtSCugag,Pasta & Provisions,Food|Specialty Food|Pasta Shops|Delis|Restaurants,4.5,35.1864676,-80.8219786,"1528 Providence Rd
Elizabeth
Charlotte, NC 28207",2,No,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,19:00,12:00,17:00,Yes,No,5,HlJCU9Zs44qmIKfO0WesCw,"I'm not even sure where to start with P&P. This place excels on a level of Italian procurement that hasn't accurately or sufficiently been defined by the culinary world. Located off of Providence (and a bit difficult to squeeze in and out of their faux parking lot) it's the neighborhood shop for all those seeking to attain the level of ""savant"" in preparing their pasta-laden meal(s).

First of all, the staff is so friendly it hurts. They genuinely are interested in what you are preparing. They aren't trying to shove a $200 wheel of Parmigiano into your shopping bag. They want to help you acquire the flavors that you're looking for and, without a doubt, they'll have what you're looking for. Have no idea what to prepare? They do. Ask one of the staff members for a recommendation and they'll hook you up with the starch, protein or mise en place to pull off a meal like Mario Batali in a super hero cape. 

One of my favorite things about this place is the smell. Breath deeply, newbie shoppers. You'll breathe in the fresh garlic, herbs and fresh pasta being prepped in the back. What a treat and right in your Myers Park backyard. 

I've ventured in on several occasions for dried pasta and other canned goods (pepperoncini peppers, olives, tomatoes, etc) but you can't beat their fresh pasta. They have over 10 different kinds in-house. My favorites are the garlic rosemary or the wild mushroom. Sampled a few of the others and they are all wonderful as well. All are ideal for preparing ravioli, lasagna, spaghetti or any other pasta dish you're looking to make. 

This place is a market titan for its class. Wonderful selection, staff and overall presentation. Look forward to visiting every single time!"
HuewLVDas2H0q0TqcnmprQ,Intermezzo Pizzeria and Cafe,Pizza|Cafes|Restaurants,4.0,35.2221856,-80.8217098,"1427 E 10th St
Plaza Midwood
Charlotte, NC 28204",2,Yes,11:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,12:00,00:00,Yes,Yes,5,CfoNQmcib7Z1GzYO4mW-kg,"Don't be fooled by the sign reading ""Pizzeria and Cafe"" on the outside of Intermezzo's flavor-filled walls. There's gold in them there walls. Lovely, Serbian and Italian culinary gold. That's right. I said Serbian. You're in for a roller coaster ride of freshness and delight. 

The location rests off of 10th street and accessed from Central. Pull into the gravel parking lot and sit in the small dining area or on their glorious patio. Stays cool even in the summertime! 

Intermezzo is a small staffed joint that makes everything in house. They don't even have a freezer! They make their own phyllo, mozzarella and salad dressings. It doesn't stop there. Ask your server and they'll be able to tell you ad nauseum on how many fresh items are being churned out of that tiny kitchen. It's ridiculous. 

So, feeling a bit nervous about trying Serbian cuisine? Never fear! Order the Burek and thank me later. Phyllo filled with cheese and spinach or ground beef. It comes with a house salad, the balsamic reduction and small side of tzatziki-ish cucumber salad. Each bite of the Burek is tender and savory. Mix up the flavors! I take each bite with a bit of salad and the cucumber mixture. Everything swirls with happiness. 

Best vegetarian lasagna I've ever had. The marinara and ricotta work together like old pals. My goodness these guys make lasagna like I've never had. Out of this world fresh flavors and packed full of zucchini, squash, onions, tomatoes and other veg. 

Bruschetta. All I can say is GET IT. House made mozzarella and fresh bread, tomatoes, basil. Need I say more? 

This place packs a punch with their small bar, too. Tons of local beers and plenty of mixed drinks for you to pair with your meal. Great wine list as well. What Italian joint comes sans wine? Not this place. 

If you haven't made it into Intermezzo yet, you're in for a treat. One of the Charlotte gems that you'll frequent on the regular. Cheers!"
q7pDI7IcXc0_EBytJ-Lndg,Malaya Kitchen,Asian Fusion|Restaurants,4.0,35.0952753,-80.7791381,"8200-400 Providence Rd
Arboretum
Charlotte, NC 28277",2,Yes,,,11:00,23:00,11:00,23:00,11:00,23:00,11:00,00:00,11:00,00:00,11:00,22:00,Yes,Yes,5,RsOB2JjK1BvHYK85j1x4Cw,"Oh, Malaya Kitchen. How in the world have I passed by your doors for so long after dwelling, eating and shopping in and around the Arboretum for so long? Made it in after finding another restaurant was closed on a Sunday afternoon. Boy, oh boy, am I glad they were closed! These guys are on my culinary map for good. 

A quaint, low-lit dining room with a few tables, bench/booth-ish seats and a full bar. We made it in around 1:30pm and were seated immediately. 

For you soda drinkers, know that if you order a coke, you'll get a 12oz can with a cup of ice. Kind of a bummer, but I guess it's better that limit the intake to one per meal. 

We started out with the Roti Telur. ""Pancake"" style app with egg, onions and peppers served with an incredible curry dipping sauce. There are a few potatoes in the curry sauce. Like little starch boats floating in a delicious stream of Malaysian happiness. That good. Each bite was perfect as it was drenched with the curry sauce and a little added sriracha. I saved the curry sauce for the rest of the meal!

My wife had the Stir Fried Okra and Belacan Sauce. Served with white or brown rice. The sauce was spicy and smoky. It had a hint of fruitiness. Kind of difficult to pinpoint but each bite was intriguing. The veggies were aplenty among the rice and sauce. 

I ordered the Char Kway Teow. Malaysian pan fried noodles with red onions and bean sprouts. I ordered it with chicken. WHOA. Smoky, tender noodles with so much chicken in each bite, I'd thought there wouldn't be any left for anyone else to order! I added the remaining curry sauce to my entire plate and couldn't have been happier. Whoever discovered this flavor profile deserves a Nobel Peace Prize. I cleaned my plate. 

Our server was so helpful and described each dish and how it was made. Very nice and so happy! 

The prices are very, very fair for lunch. We ate for just over $20. Can't go wrong in that department. 

Thanks, Malaya Kitchen. We'll be back soon and very soon. Cheers!"
lmY05KHoqyFZjGsuHYx-HQ,Vivace,Tapas/Small Plates|Restaurants|Italian,4.0,35.2127399,-80.835919,"1100 Metropolitan Ave
Bldg E, Ste 100
Myers Park
Charlotte, NC 28204",2,Yes,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,21:00,No,Yes,5,wJs6bf46XYHgFrVBiszzFg,"Oh, Vivace. I had long wondered why I was never a huge fan of Italian cuisine. Too many experiences of overly-filled plates of pasta with heavy, sweet sauce I suppose. My negative streak was meant to be broken here! Vivace has tuned my palate to the finer side of Italian eating. These guys have a killer location in Metro and their space is coveted by many. Juxtaposition alone lands them a whopping high-five. Hello, greenway and view of Uptown. Little did I know before my visit. 

We stumbled in on a lazy afternoon for a 3:30pm lunch. Perfect timing for a quiet meal on the patio. We had one of their over-sized umbrellas all to our selves with a glorious Uptown backdrop. We weren't even aiming for romantic but it comes standard on the patio. Huge fan.

Our server was very helpful and knowledgeable with the menu. Took into account the weather (rather hot) and recommended some refreshing appetizers and drinks. Greatly appreciated his recommendations. 

I ordered a Limon Cello. Fresh lime juice, triple sec and soda water. Here's the breakdown on the ""Cellos."" Not an instrument. Nay. In fact, there are several choices and all made from fresh fruits and juices in house. Quite impressive and the freshness doesn't lie. 

Apps: Bruschetta. Holy wow. This is the best bruschetta I've had in the Queen City to date. Perfectly balanced with fresh bread, sweetness and fresh basil. The tomatoes are smoked in house. Yes, I said smoked. The flavor is incredible. Comes with six 1-2 bite pieces. Each should be savored and perhaps taken from your fellow diners if they aren't paying attention. I was tempted to lick the plate. Incredible flavors swirling on each crostini of joy. 

Cheese Plate. Man. What a treasure trove. We chose all 6 cheeses to try. Served on a woodblock with bread, honey, an apricot marmalade and a cranberry chutney-ish jam. Each cheese had it's own interesting note. Spicy, sweet, fermented, strong, mild and so on. No combination was incorrect with the jams and honey. I'd get this again in a heartbeat. 

Entree-ish: Prosciutto di Parma pizza. The dough was thin, chewy and served as a perfect catalyst for the rest of the flavors. Fig spread, Gorgonzola and arugula danced very lightly on my palate and complimented one another nicely. This pizza was great. The proscuitto was only on half since my wife is a vegetarian but it was great. Mild and salty like it should be. 

Dessert: Pistachio gelato. Creamy and choc a boc filled with pistachio pieces. Served with a biscotti. I only wish there had been a few more pieces of biscotti since it worked so well with the gelato. 

So glad to have tried Vivace finally. Looking forward to heading back in the near future for a further look into their pizzas and greater entree selection. Cheers! (or, Ciao!)"
jT_jo5c1rBcg6mpytIEWSQ,Cast Iron Waffles,Food|Coffee & Tea|Breakfast & Brunch|Restaurants,4.0,35.0261649,-80.8406503,"9604 Longstone Ln
Ballantyne
Charlotte, NC 28277",1,No,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,No,Yes,5,PUO2ZxU-zYuu1ig78bVVDA,"If you've never had the opportunity of trying a Belgian Liege style waffle, A) You truly haven't lived and B) You're in for a treat. Cast Iron Waffles is churning these things out like they're going out of style and each one is a hit. 

My wife stumbled upon this place and fell in love immediately. Resting at the base of a town home in a strip of other small business (Connected to the same shopping center as Wings and Rings and Blink off of Ardrey Kell) it's a perfect little bistro-esque location for breakfast. It may be a bit difficult to find for first-timers and actually find a parking space (you can always park in the bank's parking lot) but the location is very quaint and houses tons of personality. 

For those of you who appreciate waffles, you may have to dash the idea you have in your head. These are Belgian Liege style waffles. They aren't pouring batter into a piping hot waffle iron and handing out faux eggo garbage. This is a brioche type dough that is hand-pressed into a waffle iron. Filled with tons of pearl sized crystals of sugar, each bite of waffle is crunchy at first, bursting with sugar crystals and finishes with a brilliant chew. Be prepared for intrigue as many waffle aficionados tend to be. You won't think ""waffle"" immediately, but rather ""sweet bread."" The owners have put a lot of thought into how these are prepared and their dough is no joke. 

There are different choices of toppings ranging from whipped cream, fruit, nutella, maple butter and powdered sugar. There are the occasional seasonal options on the menu but I have yet to be impressed by any. My recommendation is go au naturale. Just plain waffle to see what your taste buds will be up against. If you're looking for an added sweetness, go for the maple butter. Not too overt with maple flavor and just the right amount sogginess to add to those chewy waffles. Many of you may consider this spot as more of a ""treat,"" than a breakfast joint. It all depends on who well you can handle the sweetness of the dough. 

These guys also do coffee and espresso drinks. None of which are a draw and pale in comparison to the lead singing waffles. 

One of the coolest aspects of the shop is the old school coke machine they have in the back. You have to get quarters from the register and then open the door to the fridge-style vending machine. Note: You have to pull your bottle of coke out REALLY fast for it not to lock down on your bottle. Ask one of the employees behind the counter. They'll be able to tell you more. 

Cast Iron Waffles is a must for anyone in the Blakeney area. The business owners are great to chat with and love to hear their customers' stories. Ask to hear theirs. What a great family. Love how they are operating this little joint. 

Hear, hear for Belgian Liege waffles in south Charlotte!"
